city_name,date,temp_c
Barcelona,2015-05-16,18.91908333333339
Barcelona,2015-05-17,18.486895833333392
Barcelona,2015-05-18,18.276471354166688
Barcelona,2015-05-19,17.037270833333366
Barcelona,2015-05-20,14.1792916666667
Barcelona,2015-05-21,14.923687500000028
Barcelona,2015-05-22,16.386145833333387
Barcelona,2015-05-23,16.941562500000032
Barcelona,2015-05-24,17.705750000000023
Barcelona,2015-05-25,18.046438802083344
Barcelona,2015-05-26,18.051001302083364
Barcelona,2015-05-27,17.61116666666669
Barcelona,2015-05-28,18.148541666666688
Barcelona,2015-05-29,18.03162500000002
Barcelona,2015-05-30,17.999708333333388
Barcelona,2015-05-31,18.29350000000005
Barcelona,2015-06-01,21.72625000000005
Barcelona,2015-06-02,21.752499999999998
Barcelona,2015-06-03,22.147250000000042
Barcelona,2015-06-04,20.65620833333338
Barcelona,2015-06-05,21.12212500000004
Barcelona,2015-06-06,21.57808333333338
Barcelona,2015-06-07,22.011166666666725
Barcelona,2015-06-08,23.438000000000045
Barcelona,2015-06-09,23.0579166666667
Barcelona,2015-06-10,23.125833333333333
Barcelona,2015-06-11,22.860166666666714
Barcelona,2015-06-12,22.268916666666712
Barcelona,2015-06-13,21.485625000000027
Barcelona,2015-06-14,21.539875000000052
Barcelona,2015-06-15,20.243750000000034
Barcelona,2015-06-16,19.074166666666656
Barcelona,2015-06-17,20.79333333333335
Barcelona,2015-06-18,21.734125000000006
Barcelona,2015-06-19,21.66758333333337
Barcelona,2015-06-20,21.71541666666667
Barcelona,2015-06-21,22.15670833333337
Barcelona,2015-06-22,22.5434166666667
Barcelona,2015-06-23,22.27275000000003
Barcelona,2015-06-24,22.341458333333378
Barcelona,2015-06-25,23.20625000000001
Barcelona,2015-06-26,24.4954166666667
Barcelona,2015-06-27,25.200833333333378
Barcelona,2015-06-28,25.08583333333337
Barcelona,2015-06-29,26.612083333333374
Barcelona,2015-06-30,27.004583333333358
Barcelona,2015-07-01,26.187916666666695
Barcelona,2015-07-02,26.39583333333337
Barcelona,2015-07-03,26.747916666666697
Barcelona,2015-07-04,28.192083333333358
Barcelona,2015-07-05,28.605000000000018
Barcelona,2015-07-06,28.452500000000043
Barcelona,2015-07-07,28.70416666666671
Barcelona,2015-07-08,26.215833333333364
Barcelona,2015-07-09,25.36458333333337
Barcelona,2015-07-10,25.610000000000014
Barcelona,2015-07-11,25.32125000000002
Barcelona,2015-07-12,25.840000000000032
Barcelona,2015-07-13,26.431250000000034
Barcelona,2015-07-14,26.58458333333334
Barcelona,2015-07-15,16.859583333333376
Barcelona,2015-07-16,27.098749999999995
Barcelona,2015-07-17,26.72958333333338
Barcelona,2015-07-18,27
Barcelona,2015-07-19,26.54666666666668
Barcelona,2015-07-20,26.618750000000034
Barcelona,2015-07-21,27.64375000000001
Barcelona,2015-07-22,27.064999999999998
Barcelona,2015-07-23,26.791666666666686
Barcelona,2015-07-24,27.203750000000014
Barcelona,2015-07-25,24.61583333333334
Barcelona,2015-07-26,25.289166666666688
Barcelona,2015-07-27,24.727916666666715
Barcelona,2015-07-28,24.532083333333333
Barcelona,2015-07-29,26.319583333333355
Barcelona,2015-07-30,24.251666666666665
Barcelona,2015-07-31,23.11458333333337
Barcelona,2015-08-01,21.667500000000018
Barcelona,2015-08-02,23.942499999999995
Barcelona,2015-08-03,25.996250000000032
Barcelona,2015-08-04,26.541666666666686
Barcelona,2015-08-05,22.61375000000004
Barcelona,2015-08-06,19.432083333333367
Barcelona,2015-08-07,26.88166666666666
Barcelona,2015-08-08,24.818333333333328
Barcelona,2015-08-09,22.96750000000003
Barcelona,2015-08-10,23.97416666666669
Barcelona,2015-08-11,24.882083333333355
Barcelona,2015-08-12,25.871250000000032
Barcelona,2015-08-13,25.724583333333385
Barcelona,2015-08-14,23.78666666666669
Barcelona,2015-08-15,20.940416666666692
Barcelona,2015-08-16,21.27791666666667
Barcelona,2015-08-17,22.252499999999998
Barcelona,2015-08-18,20.096249999999998
Barcelona,2015-08-19,21.903333333333364
Barcelona,2015-08-20,23.52000000000004
Barcelona,2015-08-21,24.605416666666713
Barcelona,2015-08-22,24.331666666666706
Barcelona,2015-08-23,24.578333333333376
Barcelona,2015-08-24,25.077500000000043
Barcelona,2015-08-25,22.862083333333374
Barcelona,2015-08-26,23.787083333333385
Barcelona,2015-08-27,24.796250000000043
Barcelona,2015-08-28,24.767083333333346
Barcelona,2015-08-29,25.0554166666667
Barcelona,2015-08-30,24.854166666666686
Barcelona,2015-08-31,25.037500000000023
Barcelona,2015-09-01,24.266625000000033
Barcelona,2015-09-02,22.107500000000016
Barcelona,2015-09-03,21.530833333333362
Barcelona,2015-09-04,19.640000000000043
Barcelona,2015-09-05,19.45208333333335
Barcelona,2015-09-06,12.785000000000025
Barcelona,2015-09-07,7.96541666666667
Barcelona,2015-09-08,11.652500000000032
Barcelona,2015-09-09,20.615416666666704
Barcelona,2015-09-10,19.157916666666665
Barcelona,2015-09-11,20.16041666666672
Barcelona,2015-09-12,22.578750000000014
Barcelona,2015-09-13,22.115416666666704
Barcelona,2015-09-14,21.521666666666704
Barcelona,2015-09-15,20.96750000000003
Barcelona,2015-09-16,23.163333333333355
Barcelona,2015-09-17,22.55208333333337
Barcelona,2015-09-18,19.7741666666667
Barcelona,2015-09-19,19.832916666666677
Barcelona,2015-09-20,20.527500000000032
Barcelona,2015-09-21,20.460416666666674
Barcelona,2015-09-22,19.815000000000055
Barcelona,2015-09-23,19.400000000000034
Barcelona,2015-09-24,19.030833333333362
Barcelona,2015-09-25,19.019583333333344
Barcelona,2015-09-26,20.085416666666674
Barcelona,2015-09-27,18.957083333333344
Barcelona,2015-09-28,19.1804166666667
Barcelona,2015-09-29,18.160833333333358
Barcelona,2015-09-30,17.280416666666667
Barcelona,2015-10-01,17.213333333333367
Barcelona,2015-10-02,18.000833333333333
Barcelona,2015-10-03,18.933333333333337
Barcelona,2015-10-04,18.064166666666665
Barcelona,2015-10-05,21.674583333333374
Barcelona,2015-10-06,22.17416666666668
Barcelona,2015-10-07,19.157500000000027
Barcelona,2015-10-08,18.04541666666671
Barcelona,2015-10-09,17.241666666666674
Barcelona,2015-10-10,17.55000000000001
Barcelona,2015-10-11,18.641250000000014
Barcelona,2015-10-12,19.780416666666667
Barcelona,2015-10-13,17.830833333333374
Barcelona,2015-10-14,15.981666666666683
Barcelona,2015-10-15,12.888333333333378
Barcelona,2015-10-16,13.703750000000014
Barcelona,2015-10-17,14.7766666666667
Barcelona,2015-10-18,18.208333333333314
Barcelona,2015-10-19,17.75
Barcelona,2015-10-20,16.856666666666683
Barcelona,2015-10-21,14.44291666666669
Barcelona,2015-10-22,14.58708333333334
Barcelona,2015-10-23,16.067083333333358
Barcelona,2015-10-24,15.833333333333314
Barcelona,2015-10-25,16.839999999999975
Barcelona,2015-10-26,17.375
Barcelona,2015-10-27,18.119416666666666
Barcelona,2015-10-28,18.033229166666672
Barcelona,2015-10-29,15.58727083333332
Barcelona,2015-10-30,16.502458333333323
Barcelona,2015-10-31,16.639999999999986
Barcelona,2015-11-01,17.234041666666656
Barcelona,2015-11-02,18.232312499999978
Barcelona,2015-11-03,17.653916666666646
Barcelona,2015-11-04,16.94941666666665
Barcelona,2015-11-05,16.836270833333344
Barcelona,2015-11-06,16.67741666666666
Barcelona,2015-11-07,15.921437500000025
Barcelona,2015-11-08,16.554166666666674
Barcelona,2015-11-09,16.54162500000001
Barcelona,2015-11-10,16.355708333333325
Barcelona,2015-11-11,15.348124999999982
Barcelona,2015-11-12,15.188750000000027
Barcelona,2015-11-13,15.48275000000001
Barcelona,2015-11-14,14.43712499999998
Barcelona,2015-11-15,14.170666666666648
Barcelona,2015-11-16,14.638968750000004
Barcelona,2015-11-17,13.978993489583331
Barcelona,2015-11-18,13.452458333333311
Barcelona,2015-11-19,13.916666666666686
Barcelona,2015-11-20,15.020541666666645
Barcelona,2015-11-21,16.468729166666662
Barcelona,2015-11-22,9.68920833333334
Barcelona,2015-11-23,8.683520833333318
Barcelona,2015-11-24,7.519666666666694
Barcelona,2015-11-25,10.130020833333333
Barcelona,2015-11-26,11.283395833333316
Barcelona,2015-11-27,10.548520833333328
Barcelona,2015-11-28,10.40881250000001
Barcelona,2015-11-29,9.91166666666669
Barcelona,2015-11-30,10.176125000000013
Barcelona,2015-12-01,10.185416666666697
Barcelona,2015-12-02,10.325833333333321
Barcelona,2015-12-03,10.435529947916677
Barcelona,2015-12-04,10.939062499999977
Barcelona,2015-12-05,11.768729166666674
Barcelona,2015-12-06,12.736437500000022
Barcelona,2015-12-07,13.264520833333336
Barcelona,2015-12-08,14.191458333333344
Barcelona,2015-12-09,13.702062500000011
Barcelona,2015-12-10,11.36433333333332
Barcelona,2015-12-11,11.23570833333332
Barcelona,2015-12-12,10.175541666666675
Barcelona,2015-12-13,9.832251302083364
Barcelona,2015-12-14,8.969333333333338
Barcelona,2015-12-15,11.543833333333339
Barcelona,2015-12-16,12.5
Barcelona,2015-12-17,12.775624999999991
Barcelona,2015-12-18,11.271749999999997
Barcelona,2015-12-19,11.440500000000043
Barcelona,2015-12-20,11.602208333333351
Barcelona,2015-12-21,11.908604166666692
Barcelona,2015-12-22,10.769833333333338
Barcelona,2015-12-23,11.814833333333354
Barcelona,2015-12-24,12.595916666666653
Barcelona,2015-12-25,10.352062500000045
Barcelona,2015-12-26,10.317499999999995
Barcelona,2015-12-27,10.671458333333362
Barcelona,2015-12-28,11.23320833333338
Barcelona,2015-12-29,12.81754166666667
Barcelona,2015-12-30,11.14518750000002
Barcelona,2015-12-31,11.032791666666697
Barcelona,2016-01-01,10.893791666666687
Barcelona,2016-01-02,11.67729166666669
Barcelona,2016-01-03,9.699166666666713
Barcelona,2016-01-04,11.492291666666688
Barcelona,2016-01-05,9.667458333333343
Barcelona,2016-01-06,8.82679166666668
Barcelona,2016-01-07,13.229874999999993
Barcelona,2016-01-08,16.34070833333334
Barcelona,2016-01-09,14.724125000000015
Barcelona,2016-01-10,14.446187500000008
Barcelona,2016-01-11,15.938708333333352
Barcelona,2016-01-12,13.089520833333324
Barcelona,2016-01-13,10.191000000000031
Barcelona,2016-01-14,12.284249999999986
Barcelona,2016-01-15,9.766416666666657
Barcelona,2016-01-16,8.535958333333326
Barcelona,2016-01-17,7.086000000000013
Barcelona,2016-01-18,9.096104166666692
Barcelona,2016-01-19,8.72245833333335
Barcelona,2016-01-20,9.110062500000026
Barcelona,2016-01-21,8.88452083333334
Barcelona,2016-01-22,9.61279166666668
Barcelona,2016-01-23,11.940979166666693
Barcelona,2016-01-24,11.563499999999976
Barcelona,2016-01-25,13.699417968750026
Barcelona,2016-01-26,12.814520833333347
Barcelona,2016-01-27,11.920458333333329
Barcelona,2016-01-28,11.84583333333336
Barcelona,2016-01-29,12.3125
Barcelona,2016-01-30,11.777604166666663
Barcelona,2016-01-31,11.3878619791667
Barcelona,2016-02-01,13.660229166666682
Barcelona,2016-02-02,11.994937499999992
Barcelona,2016-02-03,13.348749999999995
Barcelona,2016-02-04,9.83833333333331
Barcelona,2016-02-05,10.23645833333336
Barcelona,2016-02-06,11.083333333333314
Barcelona,2016-02-07,12
Barcelona,2016-02-08,11.875
Barcelona,2016-02-09,15.833333333333314
Barcelona,2016-02-10,14.634104166666646
Barcelona,2016-02-11,12.021625000000029
Barcelona,2016-02-12,13.525132812499976
Barcelona,2016-02-13,17.0625
Barcelona,2016-02-14,14.590374999999995
Barcelona,2016-02-15,10.145833333333314
Barcelona,2016-02-16,8.485729166666658
Barcelona,2016-02-17,7.244993489583351
Barcelona,2016-02-18,7.793416666666644
Barcelona,2016-02-19,8.632488281250005
Barcelona,2016-02-20,8.9423828125
Barcelona,2016-02-21,10.603416666666647
Barcelona,2016-02-22,14.067291666666677
Barcelona,2016-02-23,12.599375000000009
Barcelona,2016-02-24,11.607708333333335
Barcelona,2016-02-25,12.544145833333346
Barcelona,2016-02-26,11.818125000000009
Barcelona,2016-02-27,10.730916666666644
Barcelona,2016-02-28,10.72245833333335
Barcelona,2016-02-29,12.181125000000009
Barcelona,2016-03-01,12.079437499999983
Barcelona,2016-03-02,13.643208333333348
Barcelona,2016-03-03,13.423125000000027
Barcelona,2016-03-04,12.026578125000015
Barcelona,2016-03-05,12.707166666666694
Barcelona,2016-03-06,9.929145833333337
Barcelona,2016-03-07,10.105354166666643
Barcelona,2016-03-08,10.537166666666678
Barcelona,2016-03-09,8.80754166666668
Barcelona,2016-03-10,9.255145833333358
Barcelona,2016-03-11,9.88862499999999
Barcelona,2016-03-12,10.315791666666655
Barcelona,2016-03-13,9.999541666666687
Barcelona,2016-03-14,10.712249999999983
Barcelona,2016-03-15,10.444729166666662
Barcelona,2016-03-16,10.241499999999974
Barcelona,2016-03-17,9.6875
Barcelona,2016-03-18,10.20522916666664
Barcelona,2016-03-19,12.53897916666665
Barcelona,2016-03-20,13.010270833333323
Barcelona,2016-03-21,12.256791666666686
Barcelona,2016-03-22,12.270833333333314
Barcelona,2016-03-23,12.601791666666657
Barcelona,2016-03-24,11.88708333333335
Barcelona,2016-03-25,12.378854166666656
Barcelona,2016-03-26,13.350541666666686
Barcelona,2016-03-27,13.56358695652176
Barcelona,2016-03-28,14.100937499999986
Barcelona,2016-03-29,15.520833333333314
Barcelona,2016-03-30,13.638208333333353
Barcelona,2016-03-31,15.08631250000002
Barcelona,2016-04-01,11.606875000000002
Barcelona,2016-04-02,12.678249999999991
Barcelona,2016-04-03,12.978166666666652
Barcelona,2016-04-04,13.979833333333318
Barcelona,2016-04-05,14.15470833333336
Barcelona,2016-04-06,14.681208333333359
Barcelona,2016-04-07,14.25
Barcelona,2016-04-08,11.630791666666653
Barcelona,2016-04-09,12.458333333333314
Barcelona,2016-04-10,13.41358333333335
Barcelona,2016-04-11,14.712625000000003
Barcelona,2016-04-12,14.88558333333333
Barcelona,2016-04-13,16.463395833333323
Barcelona,2016-04-14,15.395833333333314
Barcelona,2016-04-15,15.604166666666686
Barcelona,2016-04-16,16.479166666666686
Barcelona,2016-04-17,18.183625000000006
Barcelona,2016-04-18,14.737250000000017
Barcelona,2016-04-19,13.791666666666686
Barcelona,2016-04-20,16.895833333333314
Barcelona,2016-04-21,14.23066666666665
Barcelona,2016-04-22,14.137625000000014
Barcelona,2016-04-23,14.529979166666692
Barcelona,2016-04-24,13.915833333333353
Barcelona,2016-04-25,12.880270833333384
Barcelona,2016-04-26,13.2145221354167
Barcelona,2016-04-27,12.74312500000002
Barcelona,2016-04-28,11.484947916666727
Barcelona,2016-04-29,13.45166666666671
Barcelona,2016-04-30,12.834166666666704
Barcelona,2016-05-01,13.041250000000048
Barcelona,2016-05-02,15.361666666666679
Barcelona,2016-05-03,15.52458333333334
Barcelona,2016-05-04,16.344166666666695
Barcelona,2016-05-05,15.53000000000003
Barcelona,2016-05-06,15.141666666666708
Barcelona,2016-05-07,15.009166666666658
Barcelona,2016-05-08,14.257083333333355
Barcelona,2016-05-09,15.459166666666704
Barcelona,2016-05-10,15.136250000000018
Barcelona,2016-05-11,15.30583333333334
Barcelona,2016-05-12,16.071666666666715
Barcelona,2016-05-13,15.881666666666717
Barcelona,2016-05-14,16.6829166666667
Barcelona,2016-05-15,18.004999999999995
Barcelona,2016-05-16,17.537083333333328
Barcelona,2016-05-17,16.42500000000001
Barcelona,2016-05-18,17.279166666666697
Barcelona,2016-05-19,17.752916666666692
Barcelona,2016-05-20,18.06458333333336
Barcelona,2016-05-21,18.620833333333337
Barcelona,2016-05-22,17.33250000000004
Barcelona,2016-05-23,16.01416666666671
Barcelona,2016-05-24,16.636250000000018
Barcelona,2016-05-25,18.655833333333362
Barcelona,2016-05-26,18.870000000000005
Barcelona,2016-05-27,19.177916666666704
Barcelona,2016-05-28,19.174583333333374
Barcelona,2016-05-29,19.869583333333367
Barcelona,2016-05-30,18.534166666666692
Barcelona,2016-05-31,17.497083333333364
Barcelona,2016-06-01,18.11250000000001
Barcelona,2016-06-02,18.42375000000004
Barcelona,2016-06-03,19.60833333333335
Barcelona,2016-06-04,20.037083333333385
Barcelona,2016-06-05,21.632916666666688
Barcelona,2016-06-06,21.313750000000027
Barcelona,2016-06-07,22.744166666666672
Barcelona,2016-06-08,22.747500000000002
Barcelona,2016-06-09,23.245000000000005
Barcelona,2016-06-10,23.013750000000016
Barcelona,2016-06-11,21.44958333333335
Barcelona,2016-06-12,21.630833333333328
Barcelona,2016-06-13,22.094583333333333
Barcelona,2016-06-14,22.70291666666668
Barcelona,2016-06-15,21.02141666666671
Barcelona,2016-06-16,20.287083333333328
Barcelona,2016-06-17,19.537500000000023
Barcelona,2016-06-18,17.726666666666688
Barcelona,2016-06-19,18.810000000000002
Barcelona,2016-06-20,20.562916666666695
Barcelona,2016-06-21,22.859583333333376
Barcelona,2016-06-22,24.120000000000005
Barcelona,2016-06-23,24.081666666666706
Barcelona,2016-06-24,23.730416666666656
Barcelona,2016-06-25,24.099583333333328
Barcelona,2016-06-26,22.898750000000007
Barcelona,2016-06-27,22.769583333333344
Barcelona,2016-06-28,23.724583333333328
Barcelona,2016-06-29,24.329583333333346
Barcelona,2016-06-30,24.3366666666667
Barcelona,2016-07-01,24.556666666666672
Barcelona,2016-07-02,23.780416666666667
Barcelona,2016-07-03,23.612916666666706
Barcelona,2016-07-04,24.012500000000045
Barcelona,2016-07-05,25.450833333333378
Barcelona,2016-07-06,26.371666666666727
Barcelona,2016-07-07,25.892083333333346
Barcelona,2016-07-08,26.77000000000004
Barcelona,2016-07-09,26.961250000000007
Barcelona,2016-07-10,27.605416666666713
Barcelona,2016-07-11,26.846666666666692
Barcelona,2016-07-12,24.912083333333385
Barcelona,2016-07-13,23.055000000000007
Barcelona,2016-07-14,21.79266666666672
Barcelona,2016-07-15,22.00320833333336
Barcelona,2016-07-16,23.640291666666712
Barcelona,2016-07-17,24.455750000000023
Barcelona,2016-07-18,24.551375000000007
Barcelona,2016-07-19,23.225333333333367
Barcelona,2016-07-20,23.305666666666696
Barcelona,2016-07-21,25.18787500000002
Barcelona,2016-07-22,24.43083333333334
Barcelona,2016-07-23,23.356250000000045
Barcelona,2016-07-24,24.48333333333335
Barcelona,2016-07-25,25.881250000000023
Barcelona,2016-07-26,25.89625000000001
Barcelona,2016-07-27,25.321666666666715
Barcelona,2016-07-28,25.604166666666686
Barcelona,2016-07-29,25.93958333333336
Barcelona,2016-07-30,26.700416666666683
Barcelona,2016-07-31,26.073750000000018
Barcelona,2016-08-01,25.70166666666671
Barcelona,2016-08-02,26.237916666666706
Barcelona,2016-08-03,26.812083333333362
Barcelona,2016-08-04,27.635000000000048
Barcelona,2016-08-05,24.99083333333334
Barcelona,2016-08-06,24.590000000000032
Barcelona,2016-08-07,24.397500000000036
Barcelona,2016-08-08,26.46750000000003
Barcelona,2016-08-09,24.769458333333375
Barcelona,2016-08-10,22.81562500000001
Barcelona,2016-08-11,21.880833333333328
Barcelona,2016-08-12,23.376666666666665
Barcelona,2016-08-13,23.44625000000002
Barcelona,2016-08-14,23.86125000000004
Barcelona,2016-08-15,24.53000000000003
Barcelona,2016-08-16,24.74875000000003
Barcelona,2016-08-17,25.398750000000007
Barcelona,2016-08-18,25.0266666666667
Barcelona,2016-08-19,25.653750000000002
Barcelona,2016-08-20,25.241666666666674
Barcelona,2016-08-21,24.981250000000045
Barcelona,2016-08-22,24.868750000000034
Barcelona,2016-08-23,24.685416666666697
Barcelona,2016-08-24,25.272916666666674
Barcelona,2016-08-25,25.10791666666671
Barcelona,2016-08-26,24.40625
Barcelona,2016-08-27,24.54000000000002
Barcelona,2016-08-28,25.719166666666695
Barcelona,2016-08-29,25.242500000000007
Barcelona,2016-08-30,23.324166666666713
Barcelona,2016-08-31,23.87833333333333
Barcelona,2016-09-01,25.8132291666667
Barcelona,2016-09-02,25.78125
Barcelona,2016-09-03,26.57916666666671
Barcelona,2016-09-04,27.622083333333364
Barcelona,2016-09-05,27.49875000000003
Barcelona,2016-09-06,26.410000000000025
Barcelona,2016-09-07,25.066250000000025
Barcelona,2016-09-08,24.250416666666695
Barcelona,2016-09-09,25.11833333333334
Barcelona,2016-09-10,24.197083333333353
Barcelona,2016-09-11,25.05208333333337
Barcelona,2016-09-12,24.87708333333336
Barcelona,2016-09-13,24.034166666666692
Barcelona,2016-09-14,20.783749999999998
Barcelona,2016-09-15,18.917500000000018
Barcelona,2016-09-16,20.155416666666667
Barcelona,2016-09-17,19.10791666666671
Barcelona,2016-09-18,19.058333333333337
Barcelona,2016-09-19,20.640833333333376
Barcelona,2016-09-20,20.735833333333346
Barcelona,2016-09-21,21.426625
Barcelona,2016-09-22,21.327500000000043
Barcelona,2016-09-23,21.169583333333378
Barcelona,2016-09-24,20.069583333333355
Barcelona,2016-09-25,20.123333333333335
Barcelona,2016-09-26,19.853333333333353
Barcelona,2016-09-27,21.294583333333378
Barcelona,2016-09-28,21.403750000000002
Barcelona,2016-09-29,20.558333333333337
Barcelona,2016-09-30,20.50208333333336
Barcelona,2016-10-01,20.545000000000016
Barcelona,2016-10-02,20.739166666666677
Barcelona,2016-10-03,20.527083333333337
Barcelona,2016-10-04,20.747500000000002
Barcelona,2016-10-05,19.923541666666722
Barcelona,2016-10-06,18.41670833333336
Barcelona,2016-10-07,19.399916666666684
Barcelona,2016-10-08,20.618875000000003
Barcelona,2016-10-09,18.620916666666687
Barcelona,2016-10-10,16.990666666666698
Barcelona,2016-10-11,17.982666666666717
Barcelona,2016-10-12,17.42633333333339
Barcelona,2016-10-13,18.678416666666692
Barcelona,2016-10-14,17.382437500000037
Barcelona,2016-10-15,19.021791666666672
Barcelona,2016-10-16,20.16670833333336
Barcelona,2016-10-17,20.728958333333367
Barcelona,2016-10-18,19.056500000000028
Barcelona,2016-10-19,19.618437500000027
Barcelona,2016-10-20,17.25608333333338
Barcelona,2016-10-21,15.493375000000015
Barcelona,2016-10-22,16.306812500000035
Barcelona,2016-10-23,18.2177916666667
Barcelona,2016-10-24,19.628458333333356
Barcelona,2016-10-25,20.506083333333322
Barcelona,2016-10-26,19.6949166666667
Barcelona,2016-10-27,18.52733333333333
Barcelona,2016-10-28,17.418208333333325
Barcelona,2016-10-29,16.686583333333374
